freq,psd_x,psd_y,psd_z,psd_xyz
94.3,1.638e+04,1.369e+05,5.796e+05,7.329e+05
95.9,8.458e+03,1.224e+05,5.599e+05,6.907e+05
97.4,4.835e+03,9.954e+04,5.711e+05,6.754e+05
99.0,3.768e+03,7.896e+04,5.901e+05,6.728e+05
100.5,4.372e+03,6.129e+04,5.962e+05,6.619e+05
102.1,7.195e+03,4.664e+04,5.519e+05,6.058e+05
103.6,5.119e+03,3.084e+04,4.817e+05,5.177e+05
105.2,2.328e+03,2.702e+04,4.833e+05,5.127e+05
106.7,2.583e+03,2.602e+04,5.741e+05,6.027e+05
108.2,3.207e+03,2.157e+04,6.648e+05,6.896e+05
109.8,3.093e+03,1.927e+04,7.090e+05,7.313e+05
111.3,2.670e+03,1.453e+04,6.713e+05,6.885e+05
112.9,2.189e+03,9.169e+03,6.119e+05,6.232e+05
114.4,1.769e+03,5.632e+03,5.583e+05,5.657e+05
116.0,1.555e+03,3.522e+03,4.966e+05,5.017e+05
117.5,1.385e+03,2.143e+03,4.269e+05,4.305e+05
119.1,1.270e+03,1.361e+03,3.637e+05,3.663e+05
120.6,1.200e+03,8.542e+02,2.861e+05,2.882e+05
122.2,1.129e+03,5.737e+02,2.245e+05,2.262e+05
123.7,1.076e+03,4.603e+02,2.094e+05,2.109e+05
125.3,9.492e+02,3.576e+02,1.986e+05,1.999e+05
126.8,8.554e+02,5.629e+02,1.782e+05,1.796e+05
128.4,8.539e+02,1.149e+03,1.684e+05,1.704e+05
129.9,8.384e+02,2.347e+03,1.952e+05,1.984e+05
131.4,7.999e+02,4.759e+03,2.058e+05,2.114e+05
133.0,8.717e+02,6.011e+03,1.267e+05,1.336e+05
134.5,2.759e+03,1.650e+04,3.144e+04,5.069e+04
136.1,1.048e+04,4.227e+04,2.406e+04,7.682e+04
137.6,1.079e+04,4.005e+04,2.538e+04,7.622e+04
139.2,5.551e+03,2.447e+04,3.323e+04,6.325e+04
140.7,4.999e+03,1.582e+04,3.462e+04,5.544e+04
142.3,3.767e+03,1.014e+04,2.722e+04,4.113e+04
143.8,3.210e+03,6.423e+03,2.053e+04,3.016e+04
145.4,2.675e+03,4.399e+03,1.679e+04,2.386e+04
146.9,2.384e+03,4.705e+03,1.412e+04,2.121e+04
148.5,1.844e+03,4.736e+03,1.058e+04,1.716e+04
150.0,1.461e+03,3.298e+03,7.902e+03,1.266e+04
151.5,1.267e+03,1.585e+03,6.303e+03,9.155e+03
153.1,1.194e+03,8.329e+02,5.684e+03,7.711e+03
154.6,1.251e+03,7.231e+02,6.330e+03,8.304e+03
156.2,1.338e+03,1.301e+03,9.083e+03,1.172e+04
157.7,1.255e+03,1.445e+03,1.311e+04,1.581e+04
159.3,1.061e+03,1.065e+03,1.798e+04,2.011e+04
160.8,1.218e+03,7.672e+02,1.977e+04,2.176e+04
162.4,1.645e+03,7.188e+02,1.963e+04,2.199e+04
163.9,2.396e+03,7.593e+02,2.045e+04,2.360e+04
165.5,3.988e+03,9.989e+02,2.141e+04,2.639e+04
167.0,6.487e+03,1.545e+03,2.156e+04,2.959e+04
168.6,9.865e+03,2.331e+03,2.041e+04,3.261e+04
170.1,8.247e+03,2.118e+03,1.906e+04,2.942e+04
171.6,2.272e+03,1.184e+03,1.862e+04,2.208e+04
173.2,1.007e+03,8.099e+02,1.859e+04,2.040e+04
174.7,7.390e+02,6.956e+02,1.961e+04,2.104e+04
176.3,7.585e+02,7.109e+02,2.030e+04,2.177e+04
177.8,7.574e+02,5.965e+02,2.085e+04,2.221e+04
179.4,7.801e+02,4.846e+02,2.105e+04,2.231e+04
180.9,8.664e+02,4.028e+02,2.101e+04,2.228e+04
182.5,1.104e+03,4.074e+02,2.130e+04,2.281e+04
184.0,1.143e+03,5.334e+02,2.109e+04,2.276e+04
185.6,1.112e+03,7.950e+02,2.242e+04,2.432e+04
187.1,1.234e+03,1.403e+03,2.787e+04,3.051e+04
188.7,1.277e+03,2.513e+03,3.618e+04,3.997e+04
190.2,1.179e+03,2.922e+03,3.573e+04,3.983e+04
191.8,1.653e+03,2.090e+03,2.409e+04,2.783e+04
193.3,2.087e+03,2.369e+03,2.310e+04,2.756e+04
194.8,2.319e+03,2.690e+03,2.626e+04,3.127e+04
196.4,2.572e+03,3.371e+03,2.996e+04,3.590e+04
197.9,2.801e+03,4.826e+03,3.387e+04,4.150e+04
199.5,3.077e+03,7.532e+03,3.729e+04,4.790e+04
