freq,psd_x,psd_y,psd_z,psd_xyz
94.2,2.625e+06,6.577e+04,1.866e+05,2.877e+06
95.8,3.145e+06,6.469e+04,1.888e+05,3.398e+06
97.3,3.873e+06,6.672e+04,1.971e+05,4.136e+06
98.9,4.867e+06,6.836e+04,2.253e+05,5.161e+06
100.4,6.150e+06,7.366e+04,2.511e+05,6.475e+06
102.0,8.673e+06,8.077e+04,3.010e+05,9.054e+06
103.5,1.248e+07,8.260e+04,3.934e+05,1.295e+07
105.1,1.510e+07,8.731e+04,4.509e+05,1.563e+07
106.6,1.707e+07,1.103e+05,4.686e+05,1.765e+07
108.2,1.818e+07,1.389e+05,4.232e+05,1.874e+07
109.7,1.704e+07,1.415e+05,3.384e+05,1.752e+07
111.2,1.500e+07,1.373e+05,2.738e+05,1.541e+07
112.8,1.355e+07,1.488e+05,2.411e+05,1.394e+07
114.3,1.377e+07,2.021e+05,2.255e+05,1.420e+07
115.9,1.340e+07,2.727e+05,1.942e+05,1.387e+07
117.4,1.225e+07,3.113e+05,1.615e+05,1.272e+07
119.0,1.128e+07,3.309e+05,1.401e+05,1.175e+07
120.5,1.032e+07,3.344e+05,1.239e+05,1.078e+07
122.1,9.164e+06,3.137e+05,1.052e+05,9.583e+06
123.6,8.022e+06,2.730e+05,8.540e+04,8.381e+06
125.1,6.950e+06,2.314e+05,7.178e+04,7.254e+06
126.7,6.296e+06,2.383e+05,6.668e+04,6.601e+06
128.2,5.929e+06,2.932e+05,7.899e+04,6.301e+06
129.8,5.607e+06,3.115e+05,7.579e+04,5.994e+06
131.3,5.080e+06,2.872e+05,4.113e+04,5.408e+06
132.9,2.749e+06,1.707e+05,1.701e+04,2.937e+06
134.4,3.470e+05,2.063e+04,2.589e+03,3.702e+05
136.0,9.711e+04,4.266e+03,9.754e+02,1.024e+05
137.5,8.478e+04,4.315e+03,8.494e+02,8.995e+04
139.1,7.486e+04,5.500e+03,7.278e+02,8.109e+04
140.6,6.737e+04,9.163e+03,7.976e+02,7.733e+04
142.1,6.037e+04,1.841e+04,9.297e+02,7.971e+04
143.7,5.871e+04,3.434e+04,1.056e+03,9.410e+04
145.2,5.474e+04,4.332e+04,1.035e+03,9.909e+04
146.8,5.241e+04,3.907e+04,8.825e+02,9.236e+04
148.3,5.607e+04,3.250e+04,8.170e+02,8.939e+04
149.9,6.653e+04,2.951e+04,8.764e+02,9.692e+04
151.4,6.408e+04,2.334e+04,8.668e+02,8.828e+04
153.0,5.718e+04,1.789e+04,8.404e+02,7.591e+04
154.5,5.076e+04,1.453e+04,8.169e+02,6.610e+04
156.0,4.484e+04,1.303e+04,9.678e+02,5.884e+04
157.6,4.022e+04,1.228e+04,8.985e+02,5.340e+04
159.1,3.583e+04,1.195e+04,7.977e+02,4.858e+04
160.7,3.271e+04,1.210e+04,7.072e+02,4.552e+04
162.2,2.907e+04,1.192e+04,6.564e+02,4.165e+04
163.8,2.601e+04,1.241e+04,7.754e+02,3.920e+04
165.3,2.522e+04,1.366e+04,9.171e+02,3.980e+04
166.9,2.533e+04,1.505e+04,9.383e+02,4.132e+04
168.4,2.620e+04,1.755e+04,1.101e+03,4.485e+04
170.0,2.915e+04,2.205e+04,1.328e+03,5.253e+04
171.5,4.008e+04,3.225e+04,1.395e+03,7.373e+04
173.0,5.048e+04,4.321e+04,1.609e+03,9.530e+04
174.6,4.889e+04,4.607e+04,1.934e+03,9.689e+04
176.1,4.629e+04,4.725e+04,2.196e+03,9.574e+04
177.7,4.454e+04,4.835e+04,2.454e+03,9.534e+04
179.2,4.246e+04,4.980e+04,2.743e+03,9.500e+04
180.8,4.098e+04,5.194e+04,2.890e+03,9.581e+04
182.3,4.057e+04,5.575e+04,2.863e+03,9.918e+04
183.9,3.889e+04,5.908e+04,3.065e+03,1.010e+05
185.4,3.835e+04,6.145e+04,3.433e+03,1.032e+05
186.9,3.868e+04,6.243e+04,3.416e+03,1.045e+05
188.5,3.946e+04,6.356e+04,3.250e+03,1.063e+05
190.0,4.080e+04,6.356e+04,3.170e+03,1.075e+05
191.6,4.375e+04,6.371e+04,3.247e+03,1.107e+05
193.1,4.676e+04,6.297e+04,3.386e+03,1.131e+05
194.7,5.037e+04,6.328e+04,3.579e+03,1.172e+05
196.2,5.273e+04,6.437e+04,3.699e+03,1.208e+05
197.8,5.729e+04,6.733e+04,3.939e+03,1.286e+05
199.3,6.488e+04,7.054e+04,4.385e+03,1.398e+05
